"genus","sample_id","abundance"
"Mucilaginibacter","A68",1
"Mucilaginibacter","A69",1
"Mucilaginibacter","A71",2
"Mucilaginibacter","A73",1
"Mucilaginibacter","A76",1
"Mucilaginibacter","A78",2
"Mucilaginibacter","A89",1
"Mucilaginibacter","A101",1
"Mucilaginibacter","A109",1
"Mucilaginibacter","A113",1
"Mucilaginibacter","A114",2
"Mucilaginibacter","A142",1
"Mucilaginibacter","A144",2
"Mucilaginibacter","A149",2
"Mucilaginibacter","A164",1
"Mucilaginibacter","A165",1
"Mucilaginibacter","B2",2
"Mucilaginibacter","B3",1
"Mucilaginibacter","B6",2
"Mucilaginibacter","B7",1
"Mucilaginibacter","B13",2
"Mucilaginibacter","B14",1
"Mucilaginibacter","B28",2
"Mucilaginibacter","B37",1
"Mucilaginibacter","B94",1
"Mucilaginibacter","B106",1
"Mucilaginibacter","B111",1
"Mucilaginibacter","B114",2
"Mucilaginibacter","B127",1
"Mucilaginibacter","B132",1
"Mucilaginibacter","B142",1
"Mucilaginibacter","B143",1
"Mucilaginibacter","B152",1
"Mucilaginibacter","B158",1
"Mucilaginibacter","A5",1
"Mucilaginibacter","A9",1
"Mucilaginibacter","A51",1
"Mucilaginibacter","A52",1
"Mucilaginibacter","A71",1
"Mucilaginibacter","A76",1
"Mucilaginibacter","A101",1
"Mucilaginibacter","A142",1
"Mucilaginibacter","A165",1
"Mucilaginibacter","B3",1
"Mucilaginibacter","B5",1
"Mucilaginibacter","B103",1
"Mucilaginibacter","B111",1
"Mucilaginibacter","B114",1
"Mucilaginibacter","B120",2
"Mucilaginibacter","A31",2
"Mucilaginibacter","A78",1
"Mucilaginibacter","A114",1
"Mucilaginibacter","A165",1
"Mucilaginibacter","B106",1
"Mucilaginibacter","B111",1
"Mucilaginibacter","B164",2
"Parapedobacter","A3",1
"Parapedobacter","A5",1
"Parapedobacter","A9",1
"Parapedobacter","A51",1
"Parapedobacter","A54",1
"Parapedobacter","A71",2
"Parapedobacter","A87",1
"Parapedobacter","A89",1
"Parapedobacter","A113",1
"Parapedobacter","A115",1
"Parapedobacter","B1",1
"Parapedobacter","B5",2
"Parapedobacter","B114",1
"Parapedobacter","B120",1
"Parapedobacter","B156",1
"Pedobacter","A6",1
"Pedobacter","A9",2
"Pedobacter","A51",1
"Pedobacter","A52",1
"Pedobacter","A53",1
"Pedobacter","A54",1
"Pedobacter","A59",1
"Pedobacter","A76",1
"Pedobacter","A101",1
"Pedobacter","A113",1
"Pedobacter","A114",1
"Pedobacter","A142",1
"Pedobacter","A164",2
"Pedobacter","A165",2
"Pedobacter","B1",1
"Pedobacter","B3",1
"Pedobacter","B5",1
"Pedobacter","B13",1
"Pedobacter","B111",1
"Pedobacter","B114",1
"Pedobacter","B120",2
"Pedobacter","B127",1
"Pedobacter","B132",1
"Pedobacter","A6",1
"Pedobacter","A9",2
"Pedobacter","A53",1
"Pedobacter","A67",1
"Pedobacter","A101",2
"Pedobacter","A109",1
"Pedobacter","A142",2
"Pedobacter","B3",1
"Pedobacter","B5",1
"Pedobacter","B94",1
"Pedobacter","B103",1
"Pedobacter","B106",1
"Pedobacter","B120",1
"Pedobacter","A6",1
"Pedobacter","A9",1
"Pedobacter","A53",1
"Pedobacter","A67",1
"Pedobacter","A71",1
"Pedobacter","A93",1
"Pedobacter","A144",1
"Pedobacter","A164",2
"Pedobacter","B1",1
"Pedobacter","B3",2
"Pedobacter","B103",1
"Pedobacter","B127",1
"Pedobacter","B132",1
"Pedobacter","B152",1
"Pedobacter","A71",2
"Pedobacter","A78",1
"Pedobacter","A87",1
"Pedobacter","A93",2
"Pedobacter","A101",1
"Pedobacter","A113",1
"Pedobacter","A115",1
"Pedobacter","A164",1
"Pedobacter","A165",1
"Pedobacter","B1",1
"Pedobacter","B8",1
"Pedobacter","B13",1
"Pedobacter","B37",1
"Pedobacter","B103",1
"Pedobacter","B114",1
"Pedobacter","A59",1
"Pedobacter","A73",1
"Pedobacter","A89",2
"Pedobacter","A101",2
"Pedobacter","A113",1
"Pedobacter","A114",2
"Pedobacter","A165",1
"Pedobacter","B1",1
"Pedobacter","B94",1
"Pedobacter","B103",1
"Pedobacter","B106",1
"Pedobacter","B111",1
"Pedobacter","B114",1
"Pedobacter","B152",1
"Pedobacter","A5",1
"Pedobacter","A6",1
"Pedobacter","A51",1
"Pedobacter","A52",1
"Pedobacter","A68",2
"Pedobacter","A71",1
"Pedobacter","A76",1
"Pedobacter","A109",1
"Pedobacter","A113",1
"Pedobacter","A164",1
"Pedobacter","A31",1
"Pedobacter","A71",2
"Pedobacter","A101",1
"Pedobacter","A113",1
"Pedobacter","A144",1
"Pedobacter","A165",1
"Pedobacter","B114",1
"Pedobacter","B152",1
"Pedobacter","A31",2
"Pedobacter","A51",1
"Pedobacter","A52",1
"Pedobacter","A53",1
"Pedobacter","A54",1
"Pedobacter","A68",1
"Pedobacter","A69",1
"Pedobacter","A71",1
"Pedobacter","A73",1
"Pedobacter","A76",1
"Pedobacter","A78",1
"Pedobacter","A109",1
"Pedobacter","A113",1
"Pedobacter","A114",1
"Pedobacter","A144",1
"Pedobacter","A164",2
"Pedobacter","B13",1
"Pedobacter","B94",1
"Pseudosphingobacterium","A31",1
"Pseudosphingobacterium","A51",1
"Pseudosphingobacterium","A52",1
"Pseudosphingobacterium","A54",1
"Pseudosphingobacterium","A71",2
"Pseudosphingobacterium","A78",1
"Pseudosphingobacterium","A89",1
"Pseudosphingobacterium","A93",1
"Pseudosphingobacterium","A113",1
"Pseudosphingobacterium","A144",2
"Pseudosphingobacterium","A164",2
"Pseudosphingobacterium","A165",2
"Pseudosphingobacterium","B2",1
"Pseudosphingobacterium","B13",1
"Pseudosphingobacterium","B28",1
"Pseudosphingobacterium","B36",1
"Pseudosphingobacterium","B94",1
"Pseudosphingobacterium","B103",1
"Pseudosphingobacterium","B111",1
"Pseudosphingobacterium","B115",1
"Pseudosphingobacterium","B120",1
"Pseudosphingobacterium","B143",1
"Pseudosphingobacterium","B152",1
"Pseudosphingobacterium","B156",1
"Pseudosphingobacterium","B158",2
"Sphingobacterium","A59",1
"Sphingobacterium","A76",1
"Sphingobacterium","A93",1
"Sphingobacterium","A114",1
"Sphingobacterium","A115",1
"Sphingobacterium","A142",2
"Sphingobacterium","B1",1
"Sphingobacterium","B37",1
"Sphingobacterium","B111",1
"Sphingobacterium","B114",1
"Sphingobacterium","B141",1
"Sphingobacterium","B152",1
"Chlamydia","A3",1
"Chlamydia","A5",1
"Chlamydia","A9",2
"Chlamydia","A59",1
"Chlamydia","B2",1
"Chlamydia","B3",1
"Chlamydia","B6",1
"Chlamydia","B7",1
"Chlamydia","B8",1
"Chlamydia","B13",1
"Chlamydia","B14",1
"Chlamydia","B94",1
"Chlamydia","B106",1
"Chlamydia","B111",1
"Chlamydia","B114",1
"Chlamydia","B141",1
"Chlamydia","B142",1
"Chlamydia","B158",1
"Chlorobium","A3",1
"Chlorobium","A87",2
"Chlorobium","A101",1
"Chlorobium","A142",1
"Chlorobium","A149",1
"Chlorobium","B115",1
"Chlorobium","B164",1
"Prosthecochloris","A3",1
"Prosthecochloris","A5",1
"Prosthecochloris","A9",1
"Prosthecochloris","A51",1
"Prosthecochloris","A52",1
"Prosthecochloris","A54",1
"Prosthecochloris","A73",1
"Prosthecochloris","A87",1
"Prosthecochloris","A101",1
"Prosthecochloris","A142",1
"Prosthecochloris","B2",1
"Prosthecochloris","B6",1
"Prosthecochloris","B28",1
"Prosthecochloris","B29",1
"Prosthecochloris","B36",1
"Prosthecochloris","B94",2
"Prosthecochloris","B106",1
"Prosthecochloris","B114",1
"Prosthecochloris","B115",2
"Prosthecochloris","B143",1
"Anaerolinea","A5",1
"Anaerolinea","A54",1
"Anaerolinea","A59",1
"Anaerolinea","A89",2
"Anaerolinea","A93",1
"Anaerolinea","A113",1
"Anaerolinea","A114",1
"Anaerolinea","B3",2
"Anaerolinea","B5",1
"Anaerolinea","B103",1
"Anaerolinea","B106",2
"Anaerolinea","B111",1
"Anaerolinea","B114",1
"Anaerolinea","B115",1
"Anaerolinea","B120",1
"Anaerolinea","B127",2
"Sphaerobacter","A5",1
"Sphaerobacter","A6",1
"Sphaerobacter","A9",1
"Sphaerobacter","A31",1
"Sphaerobacter","A59",1
"Sphaerobacter","A71",1
"Sphaerobacter","A89",1
"Sphaerobacter","A93",1
"Sphaerobacter","A113",1
"Sphaerobacter","A114",1
"Sphaerobacter","A165",1
"Sphaerobacter","B2",1
"Sphaerobacter","B5",1
"Sphaerobacter","B14",1
"Sphaerobacter","B37",1
"Sphaerobacter","B94",1
"Sphaerobacter","B103",1
"Sphaerobacter","B114",2
"Sphaerobacter","B115",1
"Sphaerobacter","B120",1
"Sphaerobacter","B127",1
"Sphaerobacter","B142",1
"Gloeobacter","A6",1
"Gloeobacter","A51",2
"Gloeobacter","A53",1
"Gloeobacter","A67",1
"Gloeobacter","A71",1
"Gloeobacter","A93",1
"Gloeobacter","A164",1
"Gloeobacter","B1",1
"Gloeobacter","B3",1
"Gloeobacter","B13",1
"Gloeobacter","B37",1
"Gloeobacter","B103",1
"Gloeobacter","B114",1
"Gloeobacter","B127",1
"Gloeobacter","B132",1
"Gloeobacter","B152",1
"Gloeobacter","B164",1
"Crocosphaera","A5",2
"Crocosphaera","A6",2
"Crocosphaera","A51",1
"Crocosphaera","A53",1
"Crocosphaera","A54",1
"Crocosphaera","A67",1
"Crocosphaera","A68",2
"Crocosphaera","A69",1
"Crocosphaera","A71",1
"Crocosphaera","A73",1
"Crocosphaera","A76",1
"Crocosphaera","A78",1
"Crocosphaera","A89",1
"Crocosphaera","A109",1
"Crocosphaera","A113",1
"Crocosphaera","A149",2
"Crocosphaera","B3",1
"Geminocystis","A3",1
"Geminocystis","A6",1
"Geminocystis","A31",1
"Geminocystis","A51",1
"Geminocystis","A54",1
"Geminocystis","A67",1
"Geminocystis","A69",1
"Geminocystis","A73",2
"Geminocystis","A76",1
"Geminocystis","A78",1
"Geminocystis","A89",1
"Geminocystis","A93",1
"Geminocystis","A113",1
"Geminocystis","A114",1
"Geminocystis","A115",1
"Geminocystis","A142",1
"Geminocystis","A144",1
"Geminocystis","A164",1
"Geminocystis","B1",1
"Geminocystis","B3",1
"Geminocystis","B5",1
"Geminocystis","B8",1
"Geminocystis","B37",1
"Geminocystis","B94",1
"Geminocystis","B106",1
"Geminocystis","B111",1
"Geminocystis","B114",2
"Geminocystis","B142",1
"Nodularia","A5",2
"Nodularia","A9",2
"Nodularia","A31",2
"Nodularia","A69",2
"Nodularia","A71",2
"Nodularia","A76",1
"Nodularia","A89",2
"Nodularia","A109",1
"Nodularia","A114",2
"Nodularia","A142",2
"Nodularia","A144",2
"Nodularia","A149",2
"Nodularia","A165",2
"Nodularia","B2",2
"Nodularia","B5",2
"Nodularia","B28",2
"Nodularia","B114",2
"Nodularia","B120",2
"Nodularia","B127",2
"Nodularia","B132",2
"Nodularia","B142",2
"Nodularia","B164",2
"Nostoc","A52",1
"Nostoc","A71",2
"Nostoc","A101",1
"Nostoc","A142",1
"Nostoc","B5",1
"Nostoc","B111",1
"Scytonema","A9",1
"Scytonema","A59",1
"Scytonema","A71",1
"Scytonema","A76",1
"Scytonema","A101",1
"Scytonema","A114",1
"Scytonema","A142",2
"Scytonema","A144",1
"Scytonema","A164",1
"Scytonema","A165",1
"Scytonema","B5",1
"Scytonema","B8",1
"Scytonema","B13",1
"Scytonema","B111",1
"Scytonema","B114",1
"Scytonema","B115",1
"Scytonema","B156",1
"Tolypothrix","A87",1
"Tolypothrix","A142",2
"Tolypothrix","B5",2
"Geitlerinema","A101",1
"Geitlerinema","A142",2
"Geitlerinema","B5",1
"Geitlerinema","B142",1
"Planktothricoides","A114",2
"Planktothricoides","A142",1
"Oscillatoria","A9",1
"Oscillatoria","A71",2
"Oscillatoria","A114",2
"Oscillatoria","B2",1
"Oscillatoria","B111",1
"Xenococcus","A9",1
"Xenococcus","A71",1
"Xenococcus","A73",1
"Xenococcus","A89",1
"Xenococcus","A142",2
"Xenococcus","A165",1
"Xenococcus","B1",1
"Xenococcus","B2",1
"Xenococcus","B3",1
"Xenococcus","B5",2
"Xenococcus","B111",1
"Xenococcus","B115",1
"Xenococcus","B141",1
"Xenococcus","B142",1
"Xenococcus","B152",1
"Xenococcus","B156",1
"Leptolyngbya","A31",1
"Leptolyngbya","A67",2
"Leptolyngbya","A71",1
"Phormidesmis","A71",1
"Phormidesmis","A76",1
"Phormidesmis","A101",2
"Phormidesmis","A142",2
"Phormidesmis","A164",1
"Phormidesmis","A165",1
"Phormidesmis","B5",1
"Phormidesmis","B120",1
"Limnothrix","A5",1
"Limnothrix","A93",2
"Limnothrix","A101",1
"Limnothrix","B2",1
"Limnothrix","B29",1
"Limnothrix","B114",1
"Calditerrivibrio","A68",1
"Calditerrivibrio","A87",1
"Calditerrivibrio","A114",1
"Calditerrivibrio","A142",1
"Calditerrivibrio","B5",1
"Calditerrivibrio","B8",1
"Calditerrivibrio","B37",1
"Calditerrivibrio","B94",1
"Calditerrivibrio","B127",2
"Calditerrivibrio","B141",1
"Calditerrivibrio","B156",1
"Mucispirillum","A101",2
"Mucispirillum","A142",2
"Mucispirillum","B103",1
"Mucispirillum","B111",1
"Deinococcus","A59",1
"Deinococcus","A87",1
"Deinococcus","A101",1
"Deinococcus","A113",1
"Deinococcus","A114",1
"Deinococcus","A142",2
"Deinococcus","B5",1
"Deinococcus","B94",1
"Deinococcus","B103",1
"Deinococcus","B111",1
"Deinococcus","B142",1
"Dictyoglomus","A68",1
"Dictyoglomus","A87",2
"Dictyoglomus","A142",2
"Dictyoglomus","B1",1
"Dictyoglomus","B2",1
"Dictyoglomus","B5",1
"Dictyoglomus","B6",1
"Dictyoglomus","B37",1
"Dictyoglomus","B99",1
"Dictyoglomus","B111",1
"Dictyoglomus","B127",1
"Endomicrobium","A31",1
"Endomicrobium","A71",1
"Endomicrobium","A87",1
"Endomicrobium","A114",2
"Endomicrobium","A142",1
"Endomicrobium","B1",2
"Endomicrobium","B94",1
"Endomicrobium","B111",1
"Endomicrobium","B114",2
"Endomicrobium","B141",1
"Endomicrobium","B142",1
"Endomicrobium","B156",1
"Chitinispirillum","A9",1
"Chitinispirillum","A67",1
"Chitinispirillum","A69",1
"Chitinispirillum","A76",1
"Chitinispirillum","A114",2
"Chitinispirillum","A149",1
"Chitinispirillum","B3",1
"Chitinispirillum","B6",1
"Chitinispirillum","B13",1
"Chitinispirillum","B94",1
"Chitinispirillum","B156",1
"Alicyclobacillus","A71",2
"Alicyclobacillus","A76",1
"Alicyclobacillus","A114",1
"Alicyclobacillus","A142",2
"Alicyclobacillus","B5",1
"Alicyclobacillus","B111",1
"Alicyclobacillus","B114",1
"Alicyclobacillus","B120",1
"Alicyclobacillus","B141",1
"Aeribacillus","A3",1
"Aeribacillus","A5",1
"Aeribacillus","A52",1
"Aeribacillus","A67",1
"Aeribacillus","A69",1
"Aeribacillus","A71",1
"Aeribacillus","A73",1
"Aeribacillus","A87",1
"Aeribacillus","A93",1
"Aeribacillus","A101",1
"Aeribacillus","A114",1
"Aeribacillus","B13",1
"Aeribacillus","B28",1
"Aeribacillus","B29",1
"Aeribacillus","B94",1
"Aeribacillus","B106",1
"Aeribacillus","B111",2
"Aeribacillus","B114",1
"Aeribacillus","B132",1
"Aeribacillus","B142",1
"Aeribacillus","B143",1
"Aeribacillus","B164",1
"Anoxybacillus","A54",1
"Anoxybacillus","A142",2
"Anoxybacillus","A93",2
"Anoxybacillus","B3",2
"Bacillus","A59",2
"Bacillus","A71",2
"Bacillus","A114",2
"Bacillus","B13",2
"Bacillus","B103",2
"Bacillus","B114",2
"Bacillus","A54",1
"Bacillus","A78",1
"Bacillus","A114",2
"Bacillus","A142",1
"Bacillus","A165",1
"Bacillus","B114",1
"Bacillus","A9",1
"Bacillus","A59",1
"Bacillus","A114",2
"Bacillus","A142",2
"Bacillus","B5",2
"Bacillus","B8",1
"Bacillus","B114",1
"Bacillus","B115",2
"Bacillus","B120",2
"Bacillus","B156",1
"Bacillus","A51",1
"Bacillus","A59",1
"Bacillus","A76",2
"Bacillus","A114",1
"Bacillus","A144",1
"Bacillus","A165",1
"Bacillus","B5",1
"Bacillus","B6",1
"Bacillus","B111",1
"Bacillus","B115",1
"Bacillus","B152",1
"Bacillus","A31",1
"Bacillus","A53",1
"Bacillus","A59",2
"Bacillus","A76",1
"Bacillus","A87",1
"Bacillus","A114",1
"Bacillus","A142",1
"Bacillus","A164",1
"Bacillus","A165",1
"Bacillus","B1",1
"Bacillus","B8",1
"Bacillus","B28",1
"Bacillus","B99",1
"Bacillus","B106",1
"Bacillus","B132",1
"Bacillus","B142",1
"Bacillus","B164",1
"Bacillus","A9",2
"Bacillus","A69",2
"Bacillus","A71",1
"Bacillus","A73",1
"Bacillus","A109",1
"Bacillus","A113",2
"Bacillus","B114",2
"Bacillus","B120",1
"Bacillus","B127",1
"Bacillus","B132",1
"Bacillus","B156",1
"Bacillus","B158",1
"Bacillus","A6",1
"Bacillus","A54",2
"Bacillus","A71",1
"Bacillus","A87",1
"Bacillus","A93",1
"Bacillus","A144",1
"Bacillus","A165",1
"Bacillus","B5",1
"Bacillus","B13",1
"Bacillus","B37",1
"Bacillus","B94",1
"Bacillus","B111",1
"Bacillus","B114",1
"Bacillus","B120",1
"Bacillus","B127",1
"Bacillus","B141",1
"Bacillus","B142",1
"Bacillus","B156",1
"Bacillus","A54",1
"Bacillus","A59",1
"Bacillus","A69",1
"Bacillus","A73",1
"Bacillus","A78",1
"Bacillus","A89",2
"Bacillus","A113",1
"Bacillus","A164",1
"Bacillus","B3",1
"Bacillus","B106",1
"Bacillus","B111",1
"Bacillus","B132",1
"Bacillus","A101",1
"Bacillus","A142",2
"Bacillus","B5",1
"Bacillus","B8",1
"Bacillus","B111",1
"Bacillus","B114",1
"Bacillus","B120",1
"Bacillus","B127",1
"Bacillus","A5",2
"Bacillus","A52",1
"Bacillus","A69",1
"Bacillus","A78",1
"Bacillus","A87",1
"Bacillus","A89",1
"Bacillus","A93",2
"Bacillus","A109",1
"Bacillus","A114",1
"Bacillus","A164",1
"Bacillus","B2",2
"Bacillus","B3",1
"Bacillus","B6",1
"Bacillus","B13",1
"Bacillus","B94",1
"Bacillus","B99",1
"Bacillus","B103",1
"Bacillus","B111",1
"Bacillus","B115",1
"Bacillus","B127",1
"Bacillus","B132",1
"Bacillus","A71",2
"Bacillus","A109",1
"Bacillus","A113",2
"Bacillus","A142",1
"Bacillus","A164",1
"Bacillus","B103",1
"Bacillus","B120",1
"Bacillus","A114",1
"Bacillus","A142",2
"Bacillus","A144",1
"Bacillus","A149",1
"Bacillus","B111",2
"Bacillus","B114",2
"Bacillus","A5",1
"Bacillus","A9",1
"Bacillus","A31",1
"Bacillus","A53",1
"Bacillus","A54",1
"Bacillus","A59",2
"Bacillus","A67",1
"Bacillus","A68",1
"Bacillus","A78",2
"Bacillus","A93",1
"Bacillus","A114",2
"Bacillus","A165",1
"Bacillus","B3",1
"Bacillus","B5",1
"Bacillus","B8",1
"Bacillus","B13",1
"Bacillus","B94",1
"Bacillus","B99",1
"Bacillus","B103",1
"Bacillus","B106",2
"Bacillus","B111",1
"Bacillus","B114",2
"Bacillus","B120",1
"Bacillus","B127",1
"Bacillus","B132",1
"Bacillus","B141",2
"Bacillus","B156",2
"Bacillus","A31",1
"Bacillus","A71",1
"Bacillus","A78",1
"Bacillus","A114",1
"Bacillus","A142",1
"Bacillus","A149",2
"Bacillus","B142",1
"Bacillus","A51",1
"Bacillus","A78",2
"Bacillus","B111",1
"Bacillus","A5",1
"Bacillus","A9",2
"Bacillus","A51",1
"Bacillus","A59",1
"Bacillus","A69",1
"Bacillus","A71",1
"Bacillus","A73",1
"Bacillus","A76",1
"Bacillus","A89",1
"Bacillus","A114",2
"Bacillus","A115",1
"Bacillus","A142",2
"Bacillus","B1",1
"Bacillus","B8",1
"Bacillus","B13",1
"Bacillus","B28",1
"Bacillus","B29",1
"Bacillus","B106",1
"Bacillus","B111",2
"Bacillus","B115",1
"Bacillus","B120",1
"Bacillus","B127",1
"Bacillus","B132",1
"Bacillus","B142",1
"Bacillus","B156",1
"Bacillus","A3",1
"Bacillus","A5",1
"Bacillus","A6",1
"Bacillus","A31",1
"Bacillus","A52",1
"Bacillus","A54",1
"Bacillus","A59",1
"Bacillus","A69",1
"Bacillus","A71",1
"Bacillus","A73",1
"Bacillus","A89",1
"Bacillus","A93",1
"Bacillus","A101",1
"Bacillus","A142",1
"Bacillus","A149",2
"Bacillus","B2",1
"Bacillus","B3",1
"Bacillus","B5",1
"Bacillus","B7",1
"Bacillus","B13",1
"Bacillus","B14",1
"Bacillus","B28",1
"Bacillus","B29",1
"Bacillus","B36",1
"Bacillus","B94",1
"Bacillus","B99",2
"Bacillus","B106",1
"Bacillus","B111",1
"Bacillus","B114",1
"Bacillus","B115",2
"Bacillus","B141",2
"Bacillus","B142",2
"Bacillus","B143",2
"Bacillus","B152",1
"Bacillus","B164",1
"Bacillus","A5",1
"Bacillus","A87",1
"Bacillus","A144",1
"Bacillus","A149",1
"Bacillus","A165",1
"Bacillus","B2",1
"Bacillus","B3",1
"Bacillus","B6",1
"Bacillus","B8",1
"Bacillus","B13",1
"Bacillus","B94",1
"Bacillus","B103",1
"Bacillus","B111",1
"Bacillus","B120",2
"Bacillus","B127",1
"Bacillus","B132",2
"Bacillus","B152",1
"Bacillus","A59",1
"Bacillus","A69",1
"Bacillus","A113",1
"Bacillus","A142",2
"Bacillus","B2",1
"Bacillus","B114",1
"Bacillus","B127",1
"Bacillus","A6",1
"Bacillus","A52",1
"Bacillus","A53",1
"Bacillus","A68",1
"Bacillus","A69",2
"Bacillus","A78",1
"Bacillus","A89",2
"Bacillus","A101",1
"Bacillus","A113",1
"Bacillus","A149",1
"Bacillus","B2",1
"Bacillus","B37",1
"Bacillus","B94",1
"Bacillus","B99",1
"Bacillus","B127",1
"Bacillus","A5",1
"Bacillus","A6",1
"Bacillus","A31",1
"Bacillus","A51",1
"Bacillus","A52",1
"Bacillus","A53",1
"Bacillus","A59",1
"Bacillus","A67",1
"Bacillus","A68",1
"Bacillus","A71",1
"Bacillus","A73",1
"Bacillus","A76",1
"Bacillus","A78",1
"Bacillus","A87",1
"Bacillus","A89",1
"Bacillus","A93",1
"Bacillus","A101",1
"Bacillus","A113",1
"Bacillus","A114",2
"Bacillus","A142",1
"Bacillus","A144",1
"Bacillus","A149",2
"Bacillus","A164",1
"Bacillus","B1",1
"Bacillus","B3",1
"Bacillus","B6",1
"Bacillus","B13",1
"Bacillus","B28",1
"Bacillus","B29",1
"Bacillus","B36",1
"Bacillus","B37",1
"Bacillus","B94",2
"Bacillus","B103",1
"Bacillus","B106",1
"Bacillus","B111",2
"Bacillus","B114",1
"Bacillus","B115",1
"Bacillus","B120",1
"Bacillus","B127",1
"Bacillus","B132",1
"Bacillus","B142",1
"Bacillus","B143",1
"Bacillus","B158",1
"Bacillus","B164",1
"Bacillus","A52",1
"Bacillus","A53",1
"Bacillus","A71",1
"Bacillus","A73",1
"Bacillus","A76",2
"Bacillus","A93",1
"Bacillus","A109",1
"Bacillus","A149",1
"Bacillus","B152",1
"Bacillus","A5",2
"Bacillus","A6",1
"Bacillus","A54",1
"Bacillus","A59",1
"Bacillus","A93",1
"Bacillus","A114",1
"Bacillus","A115",1
"Bacillus","A142",1
"Bacillus","B5",1
"Bacillus","B7",2
"Bacillus","B106",1
"Bacillus","B120",1
"Bacillus","B142",1
"Bacillus","A3",1
"Bacillus","A5",1
"Bacillus","A51",1
"Bacillus","A52",1
"Bacillus","A54",2
"Bacillus","A59",1
"Bacillus","A69",1
"Bacillus","A73",1
"Bacillus","A87",1
"Bacillus","A101",1
"Bacillus","A114",2
"Bacillus","A115",1
"Bacillus","A142",1
"Bacillus","A144",1
"Bacillus","A149",1
"Bacillus","A165",1
"Bacillus","B2",1
"Bacillus","B3",1
"Bacillus","B5",2
"Bacillus","B28",1
"Bacillus","B29",1
"Bacillus","B36",1
"Bacillus","B94",1
"Bacillus","B99",1
"Bacillus","B106",1
"Bacillus","B111",1
"Bacillus","B114",1
"Bacillus","B120",1
"Bacillus","B127",1
"Bacillus","B132",1
"Bacillus","B141",1
"Bacillus","B142",1
"Bacillus","B143",1
"Bacillus","B164",2
"Bacillus","A53",1
"Bacillus","A54",1
"Bacillus","A59",1
"Bacillus","A69",1
"Bacillus","A76",1
"Bacillus","A78",2
"Bacillus","A113",1
"Bacillus","A114",1
"Bacillus","A142",1
"Bacillus","A164",1
"Bacillus","A165",2
"Bacillus","B2",1
"Bacillus","B3",1
"Bacillus","B6",1
"Bacillus","B7",1
"Bacillus","B8",1
"Bacillus","B13",2
"Bacillus","B36",1
"Bacillus","B103",2
"Bacillus","B114",2
"Bacillus","B115",1
"Bacillus","B120",1
"Bacillus","B127",2
"Bacillus","B132",2
"Bacillus","B158",1
"Bacillus","B164",1
"Bacillus","A9",2
"Bacillus","A59",2
"Bacillus","A71",1
"Bacillus","A76",1
